OrderRef,MenuID,BookingID,StaffID,DeliveryStatusID,OrderDate,TableNumber,Quantity,Cost,Discount,DeliveryCost,Sales
82-639-1298,5,17,14,17,4/09/2019,1,2,125,91.14,17.25,187.5
82-639-1298,5,17,14,17,4/09/2019,1,2,168.27,11.23,17.25,252.405
82-639-1298,5,17,14,17,4/09/2019,1,2,69.38,98.01,17.25,104.07
82-639-1298,5,17,14,17,4/09/2019,1,2,190,73.09,17.25,285
82-639-1298,5,17,14,17,4/09/2019,1,2,52.08,97.48,17.25,78.12
82-639-1298,5,17,14,17,4/09/2019,1,2,310,51.05,17.25,465
82-639-1298,5,17,14,17,4/09/2019,1,2,91.84,99.24,17.25,137.76
82-639-1298,5,17,14,17,4/09/2019,1,2,320,20.33,17.25,480
82-639-1298,5,17,14,17,4/09/2019,1,2,93.13,68.89,17.25,139.695
82-639-1298,5,17,14,17,4/09/2019,1,2,75,89.84,17.25,112.5
82-639-1298,5,17,14,17,4/09/2019,1,2,144.09,30,17.25,216.135
82-639-1298,5,17,14,17,4/09/2019,1,2,125,9.12,17.25,187.5
81-875-5053,6,18,12,18,29/04/2021,1,1,83.99,53.53,39.3,125.985
81-875-5053,6,18,12,18,29/04/2021,1,1,98,61.49,39.3,147
81-875-5053,6,18,12,18,29/04/2021,1,1,83.99,10.52,39.3,125.985
81-875-5053,6,18,12,18,29/04/2021,1,1,225,54.08,39.3,337.5
81-875-5053,6,18,12,18,29/04/2021,1,1,133.17,23,39.3,199.755
81-875-5053,6,18,12,18,29/04/2021,1,1,210,91.14,39.3,315
81-875-5053,6,18,12,18,29/04/2021,1,1,44.57,11.23,39.3,66.855
81-875-5053,6,18,12,18,29/04/2021,1,1,220,98.01,39.3,330
81-875-5053,6,18,12,18,29/04/2021,1,1,101.6,73.09,39.3,152.4
81-875-5053,6,18,12,18,29/04/2021,1,1,235,97.48,39.3,352.5
81-875-5053,6,18,12,18,29/04/2021,1,1,124.62,51.05,39.3,186.93
81-875-5053,6,18,12,18,29/04/2021,1,1,119.8,99.24,39.3,179.7
81-875-5053,6,18,12,18,29/04/2021,1,1,98,20.33,39.3,147
81-875-5053,6,18,12,18,29/04/2021,1,1,83.99,68.89,39.3,125.985
81-875-5053,6,18,12,18,29/04/2021,1,1,225,89.84,39.3,337.5
81-875-5053,6,18,12,18,29/04/2021,1,1,133.17,30,39.3,199.755
81-875-5053,6,18,12,18,29/04/2021,1,1,210,9.12,39.3,315
81-875-5053,6,18,12,18,29/04/2021,1,1,44.57,47.84,39.3,66.855
81-875-5053,6,18,12,18,29/04/2021,1,1,220,17.4,39.3,330
81-875-5053,6,18,12,18,29/04/2021,1,1,101.6,37.04,39.3,152.4
81-875-5053,6,18,12,18,29/04/2021,1,1,235,67.77,39.3,352.5
69-780-6998,7,19,11,19,14/04/2020,12,3,69.38,23,53.56,104.07
69-780-6998,7,19,11,19,14/04/2020,12,3,168.27,91.14,53.56,252.405
69-780-6998,7,19,11,19,14/04/2020,12,3,69.38,11.23,53.56,104.07
69-780-6998,7,19,11,19,14/04/2020,12,3,190,98.01,53.56,285
69-780-6998,7,19,11,19,14/04/2020,12,3,52.08,73.09,53.56,78.12
69-780-6998,7,19,11,19,14/04/2020,12,3,310,97.48,53.56,465
69-780-6998,7,19,11,19,14/04/2020,12,3,91.84,51.05,53.56,137.76
69-780-6998,7,19,11,19,14/04/2020,12,3,320,99.24,53.56,480
69-780-6998,7,19,11,19,14/04/2020,12,3,93.13,20.33,53.56,139.695
69-780-6998,7,19,11,19,14/04/2020,12,3,75,68.89,53.56,112.5
69-780-6998,7,19,11,19,14/04/2020,12,3,144.09,89.84,53.56,216.135
69-780-6998,7,19,11,19,14/04/2020,12,3,125,30,53.56,187.5
69-780-6998,7,19,11,19,14/04/2020,12,3,168.27,9.12,53.56,252.405
69-780-6998,7,19,11,19,14/04/2020,12,3,69.38,47.84,53.56,104.07
69-780-6998,7,19,11,19,14/04/2020,12,3,190,17.4,53.56,285
69-780-6998,7,19,11,19,14/04/2020,12,3,52.08,37.04,53.56,78.12
69-780-6998,7,19,11,19,14/04/2020,12,3,310,67.77,53.56,465
69-780-6998,7,19,11,19,14/04/2020,12,3,91.84,94.76,53.56,137.76
69-780-6998,7,19,11,19,14/04/2020,12,3,320,91.41,53.56,480
69-780-6998,7,19,11,19,14/04/2020,12,3,93.13,24,53.56,139.695
69-780-6998,7,19,11,19,14/04/2020,12,3,75,35.44,53.56,112.5
45-989-0711,13,20,11,20,24/04/2020,10,3,119.8,73.09,28.6,179.7
45-989-0711,13,20,11,20,24/04/2020,10,3,124.62,97.48,28.6,186.93
45-989-0711,13,20,11,20,24/04/2020,10,3,119.8,51.05,28.6,179.7
45-989-0711,13,20,11,20,24/04/2020,10,3,98,99.24,28.6,147
45-989-0711,13,20,11,20,24/04/2020,10,3,83.99,20.33,28.6,125.985
45-989-0711,13,20,11,20,24/04/2020,10,3,225,68.89,28.6,337.5
45-989-0711,13,20,11,20,24/04/2020,10,3,133.17,89.84,28.6,199.755
45-989-0711,13,20,11,20,24/04/2020,10,3,210,30,28.6,315
45-989-0711,13,20,11,20,24/04/2020,10,3,44.57,9.12,28.6,66.855
45-989-0711,13,20,11,20,24/04/2020,10,3,220,47.84,28.6,330
45-989-0711,13,20,11,20,24/04/2020,10,3,101.6,17.4,28.6,152.4
45-989-0711,13,20,11,20,24/04/2020,10,3,235,37.04,28.6,352.5
45-989-0711,13,20,11,20,24/04/2020,10,3,124.62,67.77,28.6,186.93
45-989-0711,13,20,11,20,24/04/2020,10,3,119.8,94.76,28.6,179.7
45-989-0711,13,20,11,20,24/04/2020,10,3,98,91.41,28.6,147
45-989-0711,13,20,11,20,24/04/2020,10,3,83.99,24,28.6,125.985
45-989-0711,13,20,11,20,24/04/2020,10,3,225,35.44,28.6,337.5
45-989-0711,13,20,11,20,24/04/2020,10,3,133.17,20,28.6,199.755
45-989-0711,13,20,11,20,24/04/2020,10,3,210,9.71,28.6,315
45-989-0711,13,20,11,20,24/04/2020,10,3,44.57,10,28.6,66.855
45-989-0711,13,20,11,20,24/04/2020,10,3,220,31.2,28.6,330
10-052-8149,14,21,14,21,30/09/2019,9,2,125,20.33,61.97,187.5
10-052-8149,14,21,14,21,30/09/2019,9,2,144.09,68.89,61.97,216.135
10-052-8149,14,21,14,21,30/09/2019,9,2,125,89.84,61.97,187.5
10-052-8149,14,21,14,21,30/09/2019,9,2,168.27,30,61.97,252.405
10-052-8149,14,21,14,21,30/09/2019,9,2,69.38,9.12,61.97,104.07
10-052-8149,14,21,14,21,30/09/2019,9,2,190,47.84,61.97,285
10-052-8149,14,21,14,21,30/09/2019,9,2,52.08,17.4,61.97,78.12
10-052-8149,14,21,14,21,30/09/2019,9,2,310,37.04,61.97,465
10-052-8149,14,21,14,21,30/09/2019,9,2,91.84,67.77,61.97,137.76
10-052-8149,14,21,14,21,30/09/2019,9,2,320,94.76,61.97,480
10-052-8149,14,21,14,21,30/09/2019,9,2,93.13,91.41,61.97,139.695
10-052-8149,14,21,14,21,30/09/2019,9,2,75,24,61.97,112.5
10-052-8149,14,21,14,21,30/09/2019,9,2,144.09,35.44,61.97,216.135
10-052-8149,14,21,14,21,30/09/2019,9,2,125,20,61.97,187.5
10-052-8149,14,21,14,21,30/09/2019,9,2,168.27,9.71,61.97,252.405
10-052-8149,14,21,14,21,30/09/2019,9,2,69.38,10,61.97,104.07
10-052-8149,14,21,14,21,30/09/2019,9,2,190,31.2,61.97,285
10-052-8149,14,21,14,21,30/09/2019,9,2,52.08,15,61.97,78.12
10-052-8149,14,21,14,21,30/09/2019,9,2,310,80.34,61.97,465
10-052-8149,14,21,14,21,30/09/2019,9,2,91.84,53.53,61.97,137.76
10-052-8149,14,21,14,21,30/09/2019,9,2,320,61.49,61.97,480
87-988-3093,15,22,12,22,8/06/2021,5,1,235,9.12,36.98,352.5
87-988-3093,15,22,12,22,8/06/2021,5,1,101.6,47.84,36.98,152.4
87-988-3093,15,22,12,22,8/06/2021,5,1,235,17.4,36.98,352.5
87-988-3093,15,22,12,22,8/06/2021,5,1,124.62,37.04,36.98,186.93
87-988-3093,15,22,12,22,8/06/2021,5,1,119.8,67.77,36.98,179.7
87-988-3093,15,22,12,22,8/06/2021,5,1,98,94.76,36.98,147
87-988-3093,15,22,12,22,8/06/2021,5,1,83.99,91.41,36.98,125.985
87-988-3093,15,22,12,22,8/06/2021,5,1,225,24,36.98,337.5
87-988-3093,15,22,12,22,8/06/2021,5,1,133.17,35.44,36.98,199.755
87-988-3093,15,22,12,22,8/06/2021,5,1,210,20,36.98,315
87-988-3093,15,22,12,22,8/06/2021,5,1,44.57,9.71,36.98,66.855
87-988-3093,15,22,12,22,8/06/2021,5,1,220,10,36.98,330
87-988-3093,15,22,12,22,8/06/2021,5,1,101.6,31.2,36.98,152.4
87-988-3093,15,22,12,22,8/06/2021,5,1,235,15,36.98,352.5
87-988-3093,15,22,12,22,8/06/2021,5,1,124.62,80.34,36.98,186.93
87-988-3093,15,22,12,22,8/06/2021,5,1,119.8,53.53,36.98,179.7
87-988-3093,15,22,12,22,8/06/2021,5,1,98,61.49,36.98,147
87-988-3093,15,22,12,22,8/06/2021,5,1,83.99,10.52,36.98,125.985
87-988-3093,15,22,12,22,8/06/2021,5,1,225,54.08,36.98,337.5
87-988-3093,15,22,12,22,8/06/2021,5,1,133.17,23,36.98,199.755
87-988-3093,15,22,12,22,8/06/2021,5,1,210,91.14,36.98,315
04-812-8753,16,23,15,23,1/06/2020,10,2,75,67.77,27.07,112.5
04-812-8753,16,23,15,23,1/06/2020,10,2,93.13,94.76,27.07,139.695
04-812-8753,16,23,15,23,1/06/2020,10,2,75,91.41,27.07,112.5
04-812-8753,16,23,15,23,1/06/2020,10,2,144.09,24,27.07,216.135
04-812-8753,16,23,15,23,1/06/2020,10,2,125,35.44,27.07,187.5
04-812-8753,16,23,15,23,1/06/2020,10,2,168.27,20,27.07,252.405
04-812-8753,16,23,15,23,1/06/2020,10,2,69.38,9.71,27.07,104.07
04-812-8753,16,23,15,23,1/06/2020,10,2,190,10,27.07,285
04-812-8753,16,23,15,23,1/06/2020,10,2,52.08,31.2,27.07,78.12
04-812-8753,16,23,15,23,1/06/2020,10,2,310,15,27.07,465
04-812-8753,16,23,15,23,1/06/2020,10,2,91.84,80.34,27.07,137.76
04-812-8753,16,23,15,23,1/06/2020,10,2,320,53.53,27.07,480
04-812-8753,16,23,15,23,1/06/2020,10,2,93.13,61.49,27.07,139.695
04-812-8753,16,23,15,23,1/06/2020,10,2,75,10.52,27.07,112.5
04-812-8753,16,23,15,23,1/06/2020,10,2,144.09,54.08,27.07,216.135
04-812-8753,16,23,15,23,1/06/2020,10,2,125,23,27.07,187.5
04-812-8753,16,23,15,23,1/06/2020,10,2,168.27,91.14,27.07,252.405
04-812-8753,16,23,15,23,1/06/2020,10,2,69.38,11.23,27.07,104.07
04-812-8753,16,23,15,23,1/06/2020,10,2,190,98.01,27.07,285
04-812-8753,16,23,15,23,1/06/2020,10,2,52.08,73.09,27.07,78.12
04-812-8753,16,23,15,23,1/06/2020,10,2,310,97.48,27.07,465
56-331-9919,17,24,12,24,3/11/2021,13,3,220,35.44,60.52,330
56-331-9919,17,24,12,24,3/11/2021,13,3,44.57,20,60.52,66.855
56-331-9919,17,24,12,24,3/11/2021,13,3,220,9.71,60.52,330
56-331-9919,17,24,12,24,3/11/2021,13,3,101.6,10,60.52,152.4
56-331-9919,17,24,12,24,3/11/2021,13,3,235,31.2,60.52,352.5
56-331-9919,17,24,12,24,3/11/2021,13,3,124.62,15,60.52,186.93
56-331-9919,17,24,12,24,3/11/2021,13,3,119.8,80.34,60.52,179.7
56-331-9919,17,24,12,24,3/11/2021,13,3,98,53.53,60.52,147
56-331-9919,17,24,12,24,3/11/2021,13,3,83.99,61.49,60.52,125.985
56-331-9919,17,24,12,24,3/11/2021,13,3,225,10.52,60.52,337.5
56-331-9919,17,24,12,24,3/11/2021,13,3,133.17,54.08,60.52,199.755
56-331-9919,17,24,12,24,3/11/2021,13,3,210,23,60.52,315
56-331-9919,17,24,12,24,3/11/2021,13,3,44.57,91.14,60.52,66.855
56-331-9919,17,24,12,24,3/11/2021,13,3,220,11.23,60.52,330
56-331-9919,17,24,12,24,3/11/2021,13,3,101.6,98.01,60.52,152.4
56-331-9919,17,24,12,24,3/11/2021,13,3,235,73.09,60.52,352.5
56-331-9919,17,24,12,24,3/11/2021,13,3,124.62,97.48,60.52,186.93
56-331-9919,17,24,12,24,3/11/2021,13,3,119.8,51.05,60.52,179.7
56-331-9919,17,24,12,24,3/11/2021,13,3,98,99.24,60.52,147
56-331-9919,17,24,12,24,3/11/2021,13,3,83.99,20.33,60.52,125.985
56-331-9919,17,24,12,24,3/11/2021,13,3,225,68.89,60.52,337.5
35-371-2486,18,25,12,25,2/02/2020,9,2,320,31.2,56.51,480
35-371-2486,18,25,12,25,2/02/2020,9,2,91.84,15,56.51,137.76
35-371-2486,18,25,12,25,2/02/2020,9,2,320,80.34,56.51,480
35-371-2486,18,25,12,25,2/02/2020,9,2,93.13,53.53,56.51,139.695
35-371-2486,18,25,12,25,2/02/2020,9,2,75,61.49,56.51,112.5
35-371-2486,18,25,12,25,2/02/2020,9,2,144.09,10.52,56.51,216.135
35-371-2486,18,25,12,25,2/02/2020,9,2,125,54.08,56.51,187.5
35-371-2486,18,25,12,25,2/02/2020,9,2,168.27,23,56.51,252.405
35-371-2486,18,25,12,25,2/02/2020,9,2,69.38,91.14,56.51,104.07
35-371-2486,18,25,12,25,2/02/2020,9,2,190,11.23,56.51,285
35-371-2486,18,25,12,25,2/02/2020,9,2,52.08,98.01,56.51,78.12
35-371-2486,18,25,12,25,2/02/2020,9,2,310,73.09,56.51,465
35-371-2486,18,25,12,25,2/02/2020,9,2,91.84,97.48,56.51,137.76
35-371-2486,18,25,12,25,2/02/2020,9,2,320,51.05,56.51,480
35-371-2486,18,25,12,25,2/02/2020,9,2,93.13,99.24,56.51,139.695
35-371-2486,18,25,12,25,2/02/2020,9,2,75,20.33,56.51,112.5
35-371-2486,18,25,12,25,2/02/2020,9,2,144.09,68.89,56.51,216.135
35-371-2486,18,25,12,25,2/02/2020,9,2,125,89.84,56.51,187.5
35-371-2486,18,25,12,25,2/02/2020,9,2,168.27,30,56.51,252.405
35-371-2486,18,25,12,25,2/02/2020,9,2,69.38,9.12,56.51,104.07
35-371-2486,18,25,12,25,2/02/2020,9,2,190,47.84,56.51,285
24-714-2660,19,26,11,26,13/09/2019,8,1,210,61.49,10.69,315
24-714-2660,19,26,11,26,13/09/2019,8,1,133.17,10.52,10.69,199.755
24-714-2660,19,26,11,26,13/09/2019,8,1,210,54.08,10.69,315
24-714-2660,19,26,11,26,13/09/2019,8,1,44.57,23,10.69,66.855
24-714-2660,19,26,11,26,13/09/2019,8,1,220,91.14,10.69,330
24-714-2660,19,26,11,26,13/09/2019,8,1,101.6,11.23,10.69,152.4
24-714-2660,19,26,11,26,13/09/2019,8,1,235,98.01,10.69,352.5
24-714-2660,19,26,11,26,13/09/2019,8,1,124.62,73.09,10.69,186.93
24-714-2660,19,26,11,26,13/09/2019,8,1,119.8,97.48,10.69,179.7
24-714-2660,19,26,11,26,13/09/2019,8,1,98,51.05,10.69,147
24-714-2660,19,26,11,26,13/09/2019,8,1,83.99,99.24,10.69,125.985
24-714-2660,19,26,11,26,13/09/2019,8,1,225,20.33,10.69,337.5
24-714-2660,19,26,11,26,13/09/2019,8,1,133.17,68.89,10.69,199.755
24-714-2660,19,26,11,26,13/09/2019,8,1,210,89.84,10.69,315
24-714-2660,19,26,11,26,13/09/2019,8,1,44.57,30,10.69,66.855
24-714-2660,19,26,11,26,13/09/2019,8,1,220,9.12,10.69,330
24-714-2660,19,26,11,26,13/09/2019,8,1,101.6,47.84,10.69,152.4
24-714-2660,19,26,11,26,13/09/2019,8,1,235,17.4,10.69,352.5
24-714-2660,19,26,11,26,13/09/2019,8,1,124.62,37.04,10.69,186.93
24-714-2660,19,26,11,26,13/09/2019,8,1,119.8,67.77,10.69,179.7
24-714-2660,19,26,11,26,13/09/2019,8,1,98,94.76,10.69,147
00-465-7031,20,27,14,27,25/08/2020,4,3,310,91.14,95.63,465
00-465-7031,20,27,14,27,25/08/2020,4,3,52.08,11.23,95.63,78.12
00-465-7031,20,27,14,27,25/08/2020,4,3,310,98.01,95.63,465
00-465-7031,20,27,14,27,25/08/2020,4,3,91.84,73.09,95.63,137.76
00-465-7031,20,27,14,27,25/08/2020,4,3,320,97.48,95.63,480
00-465-7031,20,27,14,27,25/08/2020,4,3,93.13,51.05,95.63,139.695
00-465-7031,20,27,14,27,25/08/2020,4,3,75,99.24,95.63,112.5
00-465-7031,20,27,14,27,25/08/2020,4,3,144.09,20.33,95.63,216.135
00-465-7031,20,27,14,27,25/08/2020,4,3,125,68.89,95.63,187.5
00-465-7031,20,27,14,27,25/08/2020,4,3,168.27,89.84,95.63,252.405
00-465-7031,20,27,14,27,25/08/2020,4,3,69.38,30,95.63,104.07
00-465-7031,20,27,14,27,25/08/2020,4,3,190,9.12,95.63,285
00-465-7031,20,27,14,27,25/08/2020,4,3,52.08,47.84,95.63,78.12
00-465-7031,20,27,14,27,25/08/2020,4,3,310,17.4,95.63,465
00-465-7031,20,27,14,27,25/08/2020,4,3,91.84,37.04,95.63,137.76
00-465-7031,20,27,14,27,25/08/2020,4,3,320,67.77,95.63,480
00-465-7031,20,27,14,27,25/08/2020,4,3,93.13,94.76,95.63,139.695
00-465-7031,20,27,14,27,25/08/2020,4,3,75,91.41,95.63,112.5
00-465-7031,20,27,14,27,25/08/2020,4,3,144.09,24,95.63,216.135
00-465-7031,20,27,14,27,25/08/2020,4,3,125,35.44,95.63,187.5
00-465-7031,20,27,14,27,25/08/2020,4,3,168.27,20,95.63,252.405
01-975-7149,21,28,15,28,22/04/2021,10,3,225,97.48,27.41,337.5
01-975-7149,21,28,15,28,22/04/2021,10,3,83.99,51.05,27.41,125.985
01-975-7149,21,28,15,28,22/04/2021,10,3,225,99.24,27.41,337.5
01-975-7149,21,28,15,28,22/04/2021,10,3,133.17,20.33,27.41,199.755
01-975-7149,21,28,15,28,22/04/2021,10,3,210,68.89,27.41,315
01-975-7149,21,28,15,28,22/04/2021,10,3,44.57,89.84,27.41,66.855
01-975-7149,21,28,15,28,22/04/2021,10,3,220,30,27.41,330
01-975-7149,21,28,15,28,22/04/2021,10,3,101.6,9.12,27.41,152.4
01-975-7149,21,28,15,28,22/04/2021,10,3,235,47.84,27.41,352.5
01-975-7149,21,28,15,28,22/04/2021,10,3,124.62,17.4,27.41,186.93
01-975-7149,21,28,15,28,22/04/2021,10,3,119.8,37.04,27.41,179.7
01-975-7149,21,28,15,28,22/04/2021,10,3,98,67.77,27.41,147
01-975-7149,21,28,15,28,22/04/2021,10,3,83.99,94.76,27.41,125.985
01-975-7149,21,28,15,28,22/04/2021,10,3,225,91.41,27.41,337.5
01-975-7149,21,28,15,28,22/04/2021,10,3,133.17,24,27.41,199.755
01-975-7149,21,28,15,28,22/04/2021,10,3,210,35.44,27.41,315
01-975-7149,21,28,15,28,22/04/2021,10,3,44.57,20,27.41,66.855
01-975-7149,21,28,15,28,22/04/2021,10,3,220,9.71,27.41,330
01-975-7149,21,28,15,28,22/04/2021,10,3,101.6,10,27.41,152.4
01-975-7149,21,28,15,28,22/04/2021,10,3,235,31.2,27.41,352.5
01-975-7149,21,28,15,28,22/04/2021,10,3,124.62,15,27.41,186.93
92-747-8084,22,29,12,29,9/08/2019,13,2,190,68.89,41.35,285
92-747-8084,22,29,12,29,9/08/2019,13,2,69.38,89.84,41.35,104.07
92-747-8084,22,29,12,29,9/08/2019,13,2,190,30,41.35,285
92-747-8084,22,29,12,29,9/08/2019,13,2,52.08,9.12,41.35,78.12
92-747-8084,22,29,12,29,9/08/2019,13,2,310,47.84,41.35,465
92-747-8084,22,29,12,29,9/08/2019,13,2,91.84,17.4,41.35,137.76
92-747-8084,22,29,12,29,9/08/2019,13,2,320,37.04,41.35,480
92-747-8084,22,29,12,29,9/08/2019,13,2,93.13,67.77,41.35,139.695
92-747-8084,22,29,12,29,9/08/2019,13,2,75,94.76,41.35,112.5
92-747-8084,22,29,12,29,9/08/2019,13,2,144.09,91.41,41.35,216.135
92-747-8084,22,29,12,29,9/08/2019,13,2,125,24,41.35,187.5
92-747-8084,22,29,12,29,9/08/2019,13,2,168.27,35.44,41.35,252.405
92-747-8084,22,29,12,29,9/08/2019,13,2,69.38,20,41.35,104.07
92-747-8084,22,29,12,29,9/08/2019,13,2,190,9.71,41.35,285
92-747-8084,22,29,12,29,9/08/2019,13,2,52.08,10,41.35,78.12
92-747-8084,22,29,12,29,9/08/2019,13,2,310,31.2,41.35,465
92-747-8084,22,29,12,29,9/08/2019,13,2,91.84,15,41.35,137.76
92-747-8084,22,29,12,29,9/08/2019,13,2,320,80.34,41.35,480
92-747-8084,22,29,12,29,9/08/2019,13,2,93.13,53.53,41.35,139.695
92-747-8084,22,29,12,29,9/08/2019,13,2,75,61.49,41.35,112.5
92-747-8084,22,29,12,29,9/08/2019,13,2,144.09,10.52,41.35,216.135
81-819-6997,23,30,15,30,12/04/2022,8,1,98,47.84,81.65,147
81-819-6997,23,30,15,30,12/04/2022,8,1,119.8,17.4,81.65,179.7
81-819-6997,23,30,15,30,12/04/2022,8,1,98,37.04,81.65,147
81-819-6997,23,30,15,30,12/04/2022,8,1,83.99,67.77,81.65,125.985
81-819-6997,23,30,15,30,12/04/2022,8,1,225,94.76,81.65,337.5
81-819-6997,23,30,15,30,12/04/2022,8,1,133.17,91.41,81.65,199.755
81-819-6997,23,30,15,30,12/04/2022,8,1,210,24,81.65,315
81-819-6997,23,30,15,30,12/04/2022,8,1,44.57,35.44,81.65,66.855
81-819-6997,23,30,15,30,12/04/2022,8,1,220,20,81.65,330
81-819-6997,23,30,15,30,12/04/2022,8,1,101.6,9.71,81.65,152.4
81-819-6997,23,30,15,30,12/04/2022,8,1,235,10,81.65,352.5
81-819-6997,23,30,15,30,12/04/2022,8,1,124.62,31.2,81.65,186.93
81-819-6997,23,30,15,30,12/04/2022,8,1,119.8,15,81.65,179.7
81-819-6997,23,30,15,30,12/04/2022,8,1,98,80.34,81.65,147
81-819-6997,23,30,15,30,12/04/2022,8,1,83.99,53.53,81.65,125.985
81-819-6997,23,30,15,30,12/04/2022,8,1,225,61.49,81.65,337.5
81-819-6997,23,30,15,30,12/04/2022,8,1,133.17,10.52,81.65,199.755
81-819-6997,23,30,15,30,12/04/2022,8,1,210,54.08,81.65,315
81-819-6997,23,30,15,30,12/04/2022,8,1,44.57,23,81.65,66.855
81-819-6997,23,30,15,30,12/04/2022,8,1,220,91.14,81.65,330
81-819-6997,23,30,15,30,12/04/2022,8,1,101.6,11.23,81.65,152.4
48-370-5933,24,31,13,31,28/01/2022,9,2,168.27,94.76,29.39,252.405
48-370-5933,24,31,13,31,28/01/2022,9,2,125,91.41,29.39,187.5
48-370-5933,24,31,13,31,28/01/2022,9,2,168.27,24,29.39,252.405
48-370-5933,24,31,13,31,28/01/2022,9,2,69.38,35.44,29.39,104.07
48-370-5933,24,31,13,31,28/01/2022,9,2,190,20,29.39,285
48-370-5933,24,31,13,31,28/01/2022,9,2,52.08,9.71,29.39,78.12
48-370-5933,24,31,13,31,28/01/2022,9,2,310,10,29.39,465
48-370-5933,24,31,13,31,28/01/2022,9,2,91.84,31.2,29.39,137.76
48-370-5933,24,31,13,31,28/01/2022,9,2,320,15,29.39,480
48-370-5933,24,31,13,31,28/01/2022,9,2,93.13,80.34,29.39,139.695
48-370-5933,24,31,13,31,28/01/2022,9,2,75,53.53,29.39,112.5
48-370-5933,24,31,13,31,28/01/2022,9,2,144.09,61.49,29.39,216.135
48-370-5933,24,31,13,31,28/01/2022,9,2,125,10.52,29.39,187.5
48-370-5933,24,31,13,31,28/01/2022,9,2,168.27,54.08,29.39,252.405
48-370-5933,24,31,13,31,28/01/2022,9,2,69.38,23,29.39,104.07
48-370-5933,24,31,13,31,28/01/2022,9,2,190,91.14,29.39,285
48-370-5933,24,31,13,31,28/01/2022,9,2,52.08,11.23,29.39,78.12
48-370-5933,24,31,13,31,28/01/2022,9,2,310,98.01,29.39,465
48-370-5933,24,31,13,31,28/01/2022,9,2,91.84,73.09,29.39,137.76
48-370-5933,24,31,13,31,28/01/2022,9,2,320,97.48,29.39,480
48-370-5933,24,31,13,31,28/01/2022,9,2,93.13,51.05,29.39,139.695
87-939-7467,13,32,12,32,2/04/2021,7,3,101.6,20,80.78,152.4
87-939-7467,13,32,12,32,2/04/2021,7,3,235,9.71,80.78,352.5
87-939-7467,13,32,12,32,2/04/2021,7,3,124.62,10,80.78,186.93
87-939-7467,13,32,12,32,2/04/2021,7,3,119.8,31.2,80.78,179.7
87-939-7467,13,32,12,32,2/04/2021,7,3,98,15,80.78,147
87-939-7467,13,32,12,32,2/04/2021,7,3,83.99,80.34,80.78,125.985
87-939-7467,13,32,12,32,2/04/2021,7,3,225,53.53,80.78,337.5
87-939-7467,13,32,12,32,2/04/2021,7,3,133.17,61.49,80.78,199.755
87-939-7467,13,32,12,32,2/04/2021,7,3,210,10.52,80.78,315
87-939-7467,13,32,12,32,2/04/2021,7,3,44.57,54.08,80.78,66.855
87-939-7467,13,32,12,32,2/04/2021,7,3,220,23,80.78,330
87-939-7467,13,32,12,32,2/04/2021,7,3,101.6,91.14,80.78,152.4
87-939-7467,13,32,12,32,2/04/2021,7,3,235,11.23,80.78,352.5
87-939-7467,13,32,12,32,2/04/2021,7,3,124.62,98.01,80.78,186.93
87-939-7467,13,32,12,32,2/04/2021,7,3,119.8,73.09,80.78,179.7
87-939-7467,13,32,12,32,2/04/2021,7,3,98,97.48,80.78,147
87-939-7467,13,32,12,32,2/04/2021,7,3,83.99,51.05,80.78,125.985
87-939-7467,13,32,12,32,2/04/2021,7,3,225,99.24,80.78,337.5
87-939-7467,13,32,12,32,2/04/2021,7,3,133.17,20.33,80.78,199.755
87-939-7467,13,32,12,32,2/04/2021,7,3,210,68.89,80.78,315
87-939-7467,13,32,12,32,2/04/2021,7,3,44.57,89.84,80.78,66.855
20-205-9814,14,33,12,33,23/11/2021,2,2,93.13,15,89.49,139.695
20-205-9814,14,33,12,33,23/11/2021,2,2,75,80.34,89.49,112.5
20-205-9814,14,33,12,33,23/11/2021,2,2,144.09,53.53,89.49,216.135
20-205-9814,14,33,12,33,23/11/2021,2,2,125,61.49,89.49,187.5
20-205-9814,14,33,12,33,23/11/2021,2,2,168.27,10.52,89.49,252.405
20-205-9814,14,33,12,33,23/11/2021,2,2,69.38,54.08,89.49,104.07
20-205-9814,14,33,12,33,23/11/2021,2,2,190,23,89.49,285
20-205-9814,14,33,12,33,23/11/2021,2,2,52.08,91.14,89.49,78.12
20-205-9814,14,33,12,33,23/11/2021,2,2,310,11.23,89.49,465
20-205-9814,14,33,12,33,23/11/2021,2,2,91.84,98.01,89.49,137.76
20-205-9814,14,33,12,33,23/11/2021,2,2,320,73.09,89.49,480
20-205-9814,14,33,12,33,23/11/2021,2,2,93.13,97.48,89.49,139.695
20-205-9814,14,33,12,33,23/11/2021,2,2,75,51.05,89.49,112.5
20-205-9814,14,33,12,33,23/11/2021,2,2,144.09,99.24,89.49,216.135
20-205-9814,14,33,12,33,23/11/2021,2,2,125,20.33,89.49,187.5
20-205-9814,14,33,12,33,23/11/2021,2,2,168.27,68.89,89.49,252.405
20-205-9814,14,33,12,33,23/11/2021,2,2,69.38,89.84,89.49,104.07
20-205-9814,14,33,12,33,23/11/2021,2,2,190,30,89.49,285
20-205-9814,14,33,12,33,23/11/2021,2,2,52.08,9.12,89.49,78.12
20-205-9814,14,33,12,33,23/11/2021,2,2,310,47.84,89.49,465
